left_arm_joint1,left_arm_joint2,left_arm_joint3,left_arm_joint4,left_arm_joint5,left_arm_joint6,left_arm_joint7
0.637044,0.876732,-0.763987,-0.659152,0.993169,-0.370592,-0.124545
0.637632,0.876718,-0.763752,-0.659307,0.994211,-0.37119,-0.124635
0.638227,0.876665,-0.763505,-0.659406,0.995224,-0.37189,-0.124819
0.638436,0.876593,-0.763411,-0.659328,0.995487,-0.372304,-0.12506
0.638532,0.876431,-0.763343,-0.659047,0.99542,-0.372873,-0.125551
0.638532,0.876342,-0.763317,-0.658938,0.995357,-0.373054,-0.125733
0.638567,0.876079,-0.763187,-0.658795,0.995457,-0.373413,-0.12602
0.638568,0.875956,-0.763113,-0.65878,0.995557,-0.373503,-0.126088
0.638533,0.875591,-0.762955,-0.658716,0.995713,-0.373685,-0.1262
0.638506,0.875417,-0.762926,-0.658638,0.995665,-0.37377,-0.126239
0.638412,0.874891,-0.762952,-0.658282,0.995233,-0.37404,-0.126313
0.638331,0.874534,-0.763011,-0.658005,0.994832,-0.374203,-0.126339
0.638181,0.87404,-0.763113,-0.657618,0.994209,-0.374369,-0.126364
0.638035,0.873648,-0.7632,-0.657305,0.993675,-0.374466,-0.126405
0.637732,0.872958,-0.763382,-0.65674,0.992641,-0.37457,-0.126471
0.637581,0.872694,-0.763465,-0.656525,0.992201,-0.374551,-0.126453
0.637099,0.872157,-0.76373,-0.656128,0.991035,-0.374204,-0.126149
0.636845,0.871979,-0.763867,-0.65601,0.990503,-0.373927,-0.125921
0.636268,0.871572,-0.764172,-0.65576,0.989317,-0.373284,-0.125354
0.636131,0.871408,-0.76424,-0.655663,0.989009,-0.373182,-0.125216
0.636088,0.870949,-0.764234,-0.655425,0.988775,-0.373426,-0.125091
0.636174,0.870688,-0.764166,-0.655296,0.98884,-0.373747,-0.125117
0.636288,0.870445,-0.764077,-0.655149,0.988944,-0.374143,-0.12527
0.636331,0.870387,-0.764034,-0.655057,0.988965,-0.374344,-0.125514
0.636411,0.870443,-0.763958,-0.654936,0.989042,-0.37465,-0.126111
0.636464,0.870469,-0.763916,-0.654899,0.98912,-0.374791,-0.126344
0.636735,0.870483,-0.763758,-0.654869,0.989566,-0.375275,-0.126741
0.636897,0.870491,-0.763675,-0.654887,0.989847,-0.375514,-0.126847
0.637311,0.87044,-0.763452,-0.654916,0.99057,-0.376139,-0.127101
0.637441,0.870359,-0.763369,-0.65489,0.990789,-0.376373,-0.127235
0.637688,0.869957,-0.763155,-0.654714,0.991188,-0.376988,-0.127667
0.637798,0.869638,-0.763034,-0.654566,0.99135,-0.377335,-0.127957
0.637874,0.869207,-0.762924,-0.654364,0.991432,-0.377626,-0.128346
0.637828,0.86888,-0.762903,-0.654199,0.991309,-0.377635,-0.128661
0.637631,0.868308,-0.762945,-0.653904,0.990882,-0.377399,-0.129207
0.637582,0.868098,-0.762962,-0.653807,0.99076,-0.377294,-0.129384
0.637757,0.867728,-0.762949,-0.653747,0.990945,-0.37722,-0.129569
0.637921,0.867624,-0.762924,-0.653785,0.991183,-0.37724,-0.12955
0.638392,0.867436,-0.762888,-0.653918,0.991829,-0.377255,-0.12945
0.638549,0.867378,-0.762907,-0.653953,0.991999,-0.377199,-0.129447
0.638867,0.867323,-0.763066,-0.65398,0.99215,-0.376856,-0.129589
0.639038,0.867322,-0.763202,-0.653988,0.992161,-0.376579,-0.129696
0.63923,0.867251,-0.763364,-0.654,0.992168,-0.376218,-0.129747
0.639313,0.867088,-0.76346,-0.65401,0.992155,-0.375946,-0.129639
0.639386,0.866715,-0.763602,-0.654026,0.992095,-0.375478,-0.129318
0.639475,0.866599,-0.76365,-0.654035,0.992139,-0.375367,-0.129234
0.639812,0.86645,-0.763694,-0.654054,0.992459,-0.375242,-0.12935
0.640053,0.86647,-0.763688,-0.654074,0.992722,-0.375316,-0.129528
0.640663,0.866549,-0.763681,-0.654133,0.99338,-0.375504,-0.129949
0.640843,0.86655,-0.763706,-0.654158,0.993547,-0.375492,-0.13
0.641063,0.866388,-0.763855,-0.654157,0.993593,-0.375182,-0.129704
0.641181,0.866373,-0.763995,-0.65427,0.99361,-0.374893,-0.129395
0.641273,0.866264,-0.764129,-0.654322,0.993581,-0.374552,-0.129112
0.641338,0.866177,-0.764186,-0.654336,0.993597,-0.37438,-0.12907
0.641406,0.866021,-0.764238,-0.654339,0.993631,-0.374136,-0.12915
0.641438,0.865972,-0.764249,-0.654352,0.993676,-0.374036,-0.129207
0.641397,0.865944,-0.764254,-0.654528,0.993839,-0.373484,-0.129305
0.641381,0.865975,-0.764246,-0.654644,0.993961,-0.373214,-0.129361
0.641281,0.866049,-0.76422,-0.654956,0.994239,-0.37246,-0.129471
0.641205,0.866043,-0.764217,-0.655061,0.99429,-0.372152,-0.129477
0.640902,0.865912,-0.76422,-0.655273,0.994253,-0.371348,-0.129362
0.64067,0.865797,-0.764231,-0.655386,0.99416,-0.370843,-0.129247
0.640345,0.865643,-0.764266,-0.655506,0.993964,-0.370171,-0.129105
0.640093,0.865536,-0.764322,-0.655563,0.993735,-0.369667,-0.12902
0.63964,0.865352,-0.76445,-0.655611,0.993235,-0.368821,-0.128886
0.639451,0.865266,-0.764488,-0.655626,0.993045,-0.368492,-0.128838
0.63897,0.865033,-0.764521,-0.655704,0.992716,-0.367723,-0.12872
0.638822,0.86497,-0.764507,-0.655782,0.992649,-0.367442,-0.128676
0.63838,0.864757,-0.764446,-0.655932,0.992508,-0.366779,-0.128582
0.638209,0.864687,-0.764409,-0.655994,0.992474,-0.366551,-0.128557
0.637836,0.864567,-0.764259,-0.656166,0.992522,-0.36613,-0.128544
0.637617,0.864515,-0.76415,-0.656275,0.992582,-0.365927,-0.128554
0.637254,0.864425,-0.764028,-0.656396,0.992544,-0.365598,-0.128558
0.636884,0.864325,-0.763969,-0.656451,0.992351,-0.365265,-0.12855
0.636161,0.864131,-0.763902,-0.656506,0.991857,-0.364631,-0.128529
0.635874,0.864046,-0.763871,-0.656522,0.991665,-0.36438,-0.128517
0.635265,0.863883,-0.763765,-0.656632,0.991378,-0.363817,-0.12848
0.635036,0.86383,-0.763712,-0.656693,0.991307,-0.363598,-0.128461
0.634515,0.863654,-0.763584,-0.656808,0.991177,-0.3631,-0.128409
0.634431,0.863609,-0.76354,-0.656878,0.991191,-0.362991,-0.128384
0.634363,0.863328,-0.76345,-0.656897,0.991302,-0.36291,-0.128324
0.634462,0.86324,-0.763432,-0.656976,0.991483,-0.362935,-0.128283
0.634352,0.862945,-0.763389,-0.656898,0.991419,-0.362794,-0.128212
0.634164,0.862873,-0.763415,-0.656927,0.991256,-0.362485,-0.128157
0.633712,0.862826,-0.76351,-0.656998,0.990804,-0.361756,-0.128049
0.633533,0.862789,-0.763544,-0.657028,0.990635,-0.361465,-0.127979
0.633222,0.862572,-0.763564,-0.657131,0.99045,-0.360903,-0.127661
0.63314,0.862447,-0.763551,-0.65719,0.990461,-0.360719,-0.127471
0.632919,0.862086,-0.763522,-0.657297,0.990433,-0.360286,-0.127009
0.632787,0.861935,-0.763531,-0.657297,0.990316,-0.360104,-0.126885
0.632289,0.861504,-0.763629,-0.657129,0.98962,-0.359612,-0.126772
0.631945,0.861233,-0.763709,-0.656979,0.989089,-0.359316,-0.12677
0.631548,0.860913,-0.763786,-0.656832,0.988522,-0.358951,-0.126755
0.63132,0.86072,-0.763799,-0.656801,0.988294,-0.358686,-0.126724
0.631012,0.86045,-0.763779,-0.656819,0.988097,-0.358275,-0.126669
0.631005,0.860409,-0.763794,-0.656863,0.988104,-0.358224,-0.126634
0.630777,0.860135,-0.763811,-0.656734,0.987785,-0.358083,-0.126439
0.630765,0.860057,-0.76384,-0.656676,0.987677,-0.358143,-0.126317
0.630757,0.859896,-0.763923,-0.656514,0.987391,-0.35834,-0.126038
0.63073,0.859849,-0.763954,-0.656453,0.987266,-0.358384,-0.125983
0.630629,0.859829,-0.764032,-0.656338,0.986958,-0.35838,-0.126003
0.630544,0.859837,-0.764078,-0.656267,0.986753,-0.358352,-0.126082
0.630359,0.859765,-0.764127,-0.656124,0.986393,-0.358328,-0.126234
0.630129,0.85961,-0.764156,-0.655952,0.985996,-0.358319,-0.126392
0.629633,0.85924,-0.764191,-0.655594,0.985197,-0.358313,-0.126733
0.629445,0.859076,-0.764191,-0.655453,0.98491,-0.358336,-0.126865
0.629106,0.858658,-0.764135,-0.655171,0.984443,-0.358502,-0.12707
0.629004,0.858471,-0.764093,-0.655074,0.984325,-0.358608,-0.1271
0.62881,0.858033,-0.763953,-0.654859,0.984164,-0.35893,-0.127252
0.628757,0.857902,-0.763884,-0.654783,0.984147,-0.359069,-0.127411
0.628715,0.857727,-0.763661,-0.654618,0.984289,-0.359483,-0.1282
0.628729,0.857673,-0.763508,-0.654537,0.984452,-0.359751,-0.128783
0.628726,0.857569,-0.763325,-0.654445,0.984635,-0.360052,-0.12941
0.628686,0.857425,-0.763208,-0.65439,0.984722,-0.360212,-0.129664
0.628592,0.857139,-0.763035,-0.654322,0.984834,-0.360405,-0.129887
0.628569,0.857081,-0.762988,-0.654341,0.984893,-0.360443,-0.129969
0.628516,0.856934,-0.762902,-0.654204,0.984872,-0.360564,-0.130372
0.628503,0.856934,-0.762898,-0.65416,0.984833,-0.360577,-0.130578
0.62854,0.856987,-0.762896,-0.654072,0.984808,-0.360626,-0.131089
0.628606,0.857011,-0.762879,-0.654062,0.984887,-0.360681,-0.131254
0.628939,0.857072,-0.762784,-0.654102,0.985355,-0.360964,-0.13153
0.629208,0.857126,-0.762712,-0.65416,0.985748,-0.361171,-0.131656
0.629575,0.857238,-0.762619,-0.654269,0.986308,-0.361382,-0.131856
0.629831,0.857369,-0.762552,-0.654381,0.986735,-0.361456,-0.132062
0.630272,0.857649,-0.762441,-0.654616,0.98751,-0.361496,-0.13245
0.630469,0.857761,-0.762402,-0.654718,0.987841,-0.361498,-0.1326
0.63104,0.857988,-0.762329,-0.654962,0.988701,-0.361509,-0.132909
0.631295,0.858064,-0.762309,-0.65506,0.989059,-0.361505,-0.133013
0.631992,0.858258,-0.762267,-0.65532,0.990014,-0.361496,-0.13326
0.632296,0.858349,-0.762247,-0.655433,0.99043,-0.361502,-0.133365
0.633098,0.858588,-0.762181,-0.655735,0.991553,-0.361532,-0.133658
0.633625,0.858753,-0.762142,-0.655931,0.992281,-0.361564,-0.133835
0.634403,0.859038,-0.762103,-0.656214,0.993312,-0.361638,-0.134047
0.635083,0.859339,-0.762082,-0.656452,0.994178,-0.361753,-0.134206
0.636341,0.859943,-0.762062,-0.656883,0.995732,-0.362005,-0.134452
0.63682,0.860164,-0.762068,-0.657045,0.996309,-0.362066,-0.134512
0.637852,0.860575,-0.762171,-0.657421,0.997463,-0.362007,-0.134396
0.638213,0.860689,-0.762246,-0.657557,0.997821,-0.361906,-0.134246
0.639064,0.860962,-0.762439,-0.657898,0.998662,-0.361597,-0.133867
0.639404,0.861103,-0.762493,-0.658045,0.99904,-0.361491,-0.133801
0.640164,0.861552,-0.76257,-0.658437,1.00002,-0.361139,-0.133922
0.640624,0.861858,-0.762594,-0.65869,1.000658,-0.360954,-0.134081
0.641374,0.862229,-0.762583,-0.658997,1.001649,-0.360971,-0.134261
0.642127,0.862437,-0.762521,-0.659186,1.002589,-0.361336,-0.13435
0.643587,0.862727,-0.76235,-0.659457,1.00438,-0.362343,-0.134473
0.644136,0.862857,-0.762291,-0.659565,1.005055,-0.362708,-0.134511
0.645206,0.863379,-0.762268,-0.659915,1.006361,-0.363119,-0.134492
0.645535,0.863659,-0.762299,-0.66008,1.006758,-0.363124,-0.134442
0.646306,0.864332,-0.762382,-0.660478,1.007686,-0.3631,-0.134319
0.646652,0.864524,-0.762387,-0.660607,1.008106,-0.363184,-0.134305
0.647669,0.864776,-0.762298,-0.660848,1.009387,-0.363712,-0.134424
0.648302,0.864839,-0.76222,-0.660957,1.010181,-0.364116,-0.134527
0.649049,0.86488,-0.762155,-0.661061,1.01106,-0.364587,-0.134592
0.64949,0.864877,-0.762155,-0.661106,1.01151,-0.364834,-0.134535
0.650092,0.864796,-0.762205,-0.66112,1.012014,-0.36516,-0.134335
0.650311,0.864757,-0.76223,-0.661107,1.012172,-0.365292,-0.134275
0.650927,0.864771,-0.762288,-0.661065,1.012619,-0.365727,-0.13428
0.651192,0.864814,-0.76231,-0.661043,1.012808,-0.365933,-0.134344
0.651774,0.864866,-0.762387,-0.660931,1.013128,-0.366444,-0.134478
0.651935,0.864818,-0.762432,-0.660851,1.013139,-0.366623,-0.134464
0.652097,0.864466,-0.762596,-0.660551,1.01279,-0.366928,-0.134174
0.652104,0.864174,-0.762714,-0.660321,1.012425,-0.367094,-0.133929
0.652122,0.863788,-0.76286,-0.659959,1.011905,-0.367445,-0.133698
0.652192,0.863499,-0.762947,-0.659621,1.01153,-0.367917,-0.133663
0.652318,0.862999,-0.763075,-0.658963,1.010842,-0.368908,-0.133733
0.652316,0.862823,-0.76313,-0.658703,1.010523,-0.369237,-0.133757
0.652102,0.862604,-0.763342,-0.65823,1.009581,-0.369556,-0.133728
0.651927,0.862594,-0.763458,-0.658087,1.009125,-0.369497,-0.133696
0.651451,0.862588,-0.763712,-0.657769,1.008028,-0.369338,-0.133582
0.651302,0.862536,-0.763762,-0.657638,1.007691,-0.369415,-0.133522
0.651066,0.862242,-0.763736,-0.657307,1.007162,-0.370036,-0.133239
0.650959,0.862019,-0.763656,-0.657112,1.006963,-0.370556,-0.13306
0.650785,0.861751,-0.763519,-0.656843,1.006705,-0.371263,-0.133
0.650575,0.861576,-0.763412,-0.65661,1.006421,-0.371753,-0.133147
0.65017,0.861311,-0.76319,-0.6562,1.005943,-0.3726,-0.133631
0.650036,0.861214,-0.763063,-0.656046,1.005848,-0.372966,-0.133887
0.650046,0.861138,-0.762622,-0.655857,1.006248,-0.374108,-0.134689
0.650157,0.861153,-0.76239,-0.655828,1.006623,-0.374661,-0.13511
0.65051,0.861257,-0.76178,-0.655864,1.007766,-0.375982,-0.136122
0.650623,0.861312,-0.761563,-0.655921,1.008201,-0.376385,-0.136409
0.65079,0.861454,-0.761075,-0.656189,1.009232,-0.377012,-0.136726
0.650891,0.861584,-0.760812,-0.656427,1.009879,-0.377248,-0.136787
0.651045,0.861776,-0.760493,-0.656748,1.010726,-0.377467,-0.136936
0.651186,0.861952,-0.76027,-0.656989,1.011372,-0.377578,-0.137173
0.651447,0.862284,-0.759938,-0.657409,1.012446,-0.377619,-0.137651
0.651541,0.862385,-0.759836,-0.657556,1.012816,-0.377572,-0.137825
0.651745,0.862515,-0.759712,-0.657823,1.01345,-0.377319,-0.138168
0.651792,0.862512,-0.759713,-0.657886,1.013573,-0.377138,-0.138288
0.652018,0.862496,-0.759767,-0.658048,1.013912,-0.376666,-0.138475
0.652218,0.862527,-0.759787,-0.658153,1.01418,-0.376533,-0.138474
0.653094,0.862676,-0.759866,-0.658527,1.015239,-0.376373,-0.138082
0.653758,0.86281,-0.75992,-0.658799,1.016027,-0.376333,-0.137762
0.654593,0.863069,-0.759936,-0.659178,1.01713,-0.376268,-0.137621
0.655152,0.86338,-0.759878,-0.659477,1.01801,-0.376203,-0.137925
0.656044,0.864031,-0.759701,-0.660007,1.019587,-0.376091,-0.138848
0.656349,0.864242,-0.759623,-0.660201,1.020173,-0.376026,-0.139179
0.656944,0.86445,-0.759489,-0.660642,1.021348,-0.375795,-0.139386
0.657106,0.86441,-0.759451,-0.660792,1.021704,-0.375673,-0.139264
0.657466,0.864296,-0.759332,-0.661177,1.022596,-0.37535,-0.138981
0.657638,0.864336,-0.759254,-0.661359,1.023045,-0.37523,-0.139043
0.658183,0.864755,-0.758945,-0.661928,1.02455,-0.374946,-0.139872
0.658545,0.865095,-0.758743,-0.662301,1.025566,-0.374799,-0.140548
0.6589,0.865408,-0.758481,-0.66273,1.026655,-0.374581,-0.141165
0.659061,0.86545,-0.758349,-0.662966,1.02722,-0.374449,-0.141249
0.659206,0.865341,-0.758185,-0.663268,1.027882,-0.374255,-0.141023
0.659208,0.865238,-0.758105,-0.663279,1.028048,-0.374167,-0.140956
0.659652,0.865726,-0.758042,-0.663771,1.028975,-0.373945,-0.141164
0.659865,0.866014,-0.758018,-0.66395,1.029372,-0.373845,-0.141389
0.660411,0.866764,-0.758001,-0.664377,1.030293,-0.373604,-0.14188
0.660592,0.866981,-0.758014,-0.664515,1.030566,-0.373522,-0.14192
0.660938,0.867251,-0.758107,-0.664787,1.030992,-0.373335,-0.141413
0.661109,0.867334,-0.758195,-0.664906,1.031125,-0.373245,-0.140943
0.661324,0.86748,-0.758329,-0.664984,1.031194,-0.373186,-0.140552
0.661487,0.867672,-0.758443,-0.664957,1.031151,-0.373213,-0.140606
0.661738,0.86804,-0.758663,-0.664789,1.030909,-0.373349,-0.141018
0.661793,0.868156,-0.758746,-0.664718,1.030777,-0.373368,-0.141164
0.661994,0.868267,-0.758945,-0.664573,1.030544,-0.37346,-0.141155
0.662062,0.868263,-0.759014,-0.664542,1.030482,-0.373459,-0.14105
0.662122,0.868141,-0.7592,-0.664392,1.030138,-0.37347,-0.140716
0.662064,0.868049,-0.759289,-0.66426,1.029834,-0.373502,-0.140603
0.661695,0.867669,-0.759559,-0.663689,1.028574,-0.373743,-0.140378
0.661359,0.867373,-0.75974,-0.663258,1.027599,-0.373911,-0.14025
0.660804,0.866975,-0.759992,-0.662702,1.026209,-0.373981,-0.140069
0.660296,0.866705,-0.760205,-0.662331,1.025099,-0.373812,-0.139913
0.659283,0.866248,-0.760585,-0.661726,1.023081,-0.373298,-0.139635
0.658856,0.866044,-0.760713,-0.661486,1.022292,-0.373122,-0.139532
0.657782,0.865376,-0.760868,-0.660848,1.0205,-0.373042,-0.139339
0.65733,0.865049,-0.760869,-0.660584,1.019838,-0.373113,-0.139287
0.656224,0.864229,-0.760848,-0.659914,1.018217,-0.373401,-0.13915
0.655821,0.863948,-0.760872,-0.659643,1.017553,-0.37352,-0.139069
0.654968,0.863385,-0.761003,-0.658934,1.015909,-0.373932,-0.138883
0.654497,0.863096,-0.761116,-0.658506,1.014903,-0.374196,-0.138728
0.653795,0.862717,-0.761326,-0.65796,1.013435,-0.374371,-0.138342
0.653123,0.862423,-0.761565,-0.657577,1.012114,-0.374229,-0.137803
0.65188,0.861947,-0.762063,-0.656972,1.009695,-0.373713,-0.136622
0.651445,0.861775,-0.762243,-0.656745,1.00883,-0.373561,-0.136201
0.650756,0.861366,-0.762492,-0.656182,1.007307,-0.373765,-0.135626
0.650606,0.86121,-0.762524,-0.655962,1.00691,-0.374023,-0.135559
0.650408,0.860877,-0.762578,-0.655441,1.006133,-0.374822,-0.13543
0.650363,0.860778,-0.762633,-0.655248,1.005816,-0.37512,-0.135282
0.650399,0.860622,-0.76286,-0.654795,1.005052,-0.375868,-0.134622
0.650493,0.86058,-0.763028,-0.654549,1.004631,-0.376322,-0.134132
0.65057,0.860573,-0.763271,-0.65425,1.004028,-0.376815,-0.133471
0.650535,0.860639,-0.763487,-0.654064,1.00348,-0.377011,-0.13295
0.65041,0.860837,-0.763887,-0.653802,1.002494,-0.37716,-0.132037
0.650369,0.860875,-0.764018,-0.653676,1.002137,-0.377256,-0.131726
0.650477,0.860746,-0.764173,-0.653295,1.00162,-0.377962,-0.131317
0.65059,0.860611,-0.764167,-0.653114,1.00155,-0.378404,-0.131288
0.650858,0.860231,-0.764144,-0.652643,1.001364,-0.3795,-0.131272
0.650899,0.860113,-0.764183,-0.652465,1.001172,-0.379803,-0.131201
0.650805,0.859951,-0.764448,-0.652041,1.000341,-0.380157,-0.130838
0.650693,0.859855,-0.764641,-0.65178,0.999692,-0.380248,-0.130559
0.650454,0.859702,-0.764887,-0.651475,0.998848,-0.380261,-0.130174
0.650199,0.859526,-0.76504,-0.65128,0.998227,-0.380191,-0.129827
0.649656,0.85917,-0.765273,-0.650997,0.997162,-0.379924,-0.129191
0.649434,0.859021,-0.76535,-0.650881,0.996757,-0.379819,-0.129014
0.648964,0.858667,-0.765471,-0.650536,0.995882,-0.379718,-0.12905
0.648794,0.858525,-0.765489,-0.650385,0.995584,-0.379714,-0.129242
0.648383,0.858167,-0.765521,-0.649984,0.99485,-0.379764,-0.129798
0.648219,0.85802,-0.765549,-0.649815,0.994522,-0.379806,-0.129933
0.647782,0.857591,-0.765664,-0.649332,0.993553,-0.379994,-0.130008
0.647528,0.857335,-0.765747,-0.649033,0.992946,-0.380141,-0.129978
0.647255,0.857103,-0.76586,-0.648693,0.992239,-0.380314,-0.129951
0.647101,0.857039,-0.765957,-0.648494,0.991783,-0.380393,-0.129951
0.646929,0.857078,-0.766132,-0.648235,0.991138,-0.380491,-0.129953
0.646924,0.857178,-0.766195,-0.648222,0.99101,-0.380538,-0.129966
0.647055,0.857381,-0.766191,-0.648127,0.991025,-0.380858,-0.130091
0.647207,0.857541,-0.766157,-0.648171,0.991227,-0.381035,-0.130158
0.647593,0.857948,-0.766029,-0.648305,0.991818,-0.381497,-0.130406
0.647674,0.858063,-0.765978,-0.648326,0.991965,-0.381649,-0.130551
0.64762,0.858178,-0.765892,-0.648212,0.991917,-0.381963,-0.131011
0.647514,0.858201,-0.765825,-0.648124,0.991832,-0.382116,-0.13136
0.647425,0.858277,-0.765637,-0.648144,0.992033,-0.382252,-0.131945
0.647416,0.858399,-0.765392,-0.648322,0.992531,-0.382267,-0.132489
0.647448,0.858666,-0.76486,-0.648813,0.993792,-0.382174,-0.133565
0.647488,0.85875,-0.764609,-0.649015,0.994374,-0.382154,-0.134038
0.647782,0.858956,-0.763937,-0.649542,0.996075,-0.382305,-0.13534
0.647972,0.859024,-0.763629,-0.649761,0.996881,-0.382451,-0.135923
0.648456,0.859192,-0.762869,-0.650347,0.998941,-0.382695,-0.1374
0.648604,0.859275,-0.762606,-0.650598,0.999688,-0.382648,-0.137953
0.648856,0.859506,-0.76205,-0.651252,1.001358,-0.38217,-0.139328
0.64896,0.859665,-0.761766,-0.651675,1.002285,-0.381694,-0.140105
0.64905,0.859926,-0.761457,-0.652305,1.003441,-0.380836,-0.140929
0.649025,0.860163,-0.761298,-0.65283,1.004176,-0.379936,-0.141295
0.648903,0.860633,-0.761142,-0.653806,1.005265,-0.378101,-0.141604
0.6489,0.860832,-0.76108,-0.654214,1.005759,-0.377371,-0.141708
0.649224,0.861343,-0.760827,-0.655283,1.007475,-0.375844,-0.142134
0.649469,0.861561,-0.760692,-0.655748,1.008347,-0.375307,-0.142345
0.650128,0.862096,-0.760388,-0.656848,1.010469,-0.374016,-0.142814
0.650349,0.862303,-0.760327,-0.657229,1.011138,-0.373492,-0.142937
0.650778,0.862802,-0.760373,-0.657974,1.01223,-0.372191,-0.143057
0.651001,0.863092,-0.760471,-0.658351,1.012686,-0.371411,-0.143047
0.651278,0.863461,-0.760589,-0.658884,1.013323,-0.370324,-0.142986
0.651467,0.863721,-0.760657,-0.659349,1.013879,-0.369408,-0.142875
0.651747,0.864129,-0.760767,-0.660163,1.014813,-0.367793,-0.142598
0.651811,0.864238,-0.760774,-0.660417,1.015147,-0.367194,-0.142531
0.652117,0.864576,-0.760755,-0.661032,1.016096,-0.366129,-0.142651
0.652258,0.864696,-0.760721,-0.661232,1.016484,-0.365838,-0.142801
0.652581,0.864995,-0.76059,-0.661708,1.01746,-0.365237,-0.143234
0.652672,0.865125,-0.760523,-0.661917,1.017848,-0.364985,-0.14337
0.652791,0.865513,-0.760291,-0.662541,1.018899,-0.36426,-0.143592
0.652817,0.865755,-0.760131,-0.662927,1.019519,-0.363852,-0.143699
0.652795,0.865984,-0.759942,-0.663308,1.02013,-0.363459,-0.143859
0.652735,0.866045,-0.759835,-0.663433,1.020344,-0.363352,-0.143996
0.652552,0.866014,-0.759689,-0.663451,1.020395,-0.363398,-0.144238
0.652489,0.866027,-0.759646,-0.663478,1.020413,-0.363429,-0.144338
0.652115,0.865988,-0.759464,-0.6635,1.020367,-0.363232,-0.144722
0.651946,0.866003,-0.759392,-0.663541,1.02036,-0.363091,-0.144921
0.651492,0.866005,-0.759217,-0.663614,1.020271,-0.362787,-0.145356
0.65132,0.865972,-0.759156,-0.66361,1.020193,-0.362753,-0.14544
0.6509,0.865748,-0.759042,-0.663482,1.019817,-0.362954,-0.145271
0.650657,0.865576,-0.758985,-0.663368,1.019538,-0.363177,-0.145073
0.650355,0.865397,-0.75889,-0.663227,1.019232,-0.363459,-0.144992
